history_schema_version,stage,candidate,auroc,is_winner,config_json,control_fold_mean,control_fold_std,control_n_folds,control_fold_aurocs,auroc_ADC,auroc_FA,auroc_FLAIR,auroc_FLAIR*blur,auroc_T1w,auroc_T1w*blur,auroc_hipp-ADC,auroc_hipp-FA,auroc_hipp-FLAIR,auroc_hipp-T1w,auroc_hipp-qT1,auroc_hipp-thickness,auroc_qT1,auroc_qT1*blur,auroc_thickness,auroc_ADC_std,auroc_FA_std,auroc_FLAIR_std,auroc_FLAIR*blur_std,auroc_T1w_std,auroc_T1w*blur_std,auroc_hipp-ADC_std,auroc_hipp-FA_std,auroc_hipp-FLAIR_std,auroc_hipp-T1w_std,auroc_hipp-qT1_std,auroc_hipp-thickness_std,auroc_qT1_std,auroc_qT1*blur_std,auroc_thickness_std,normalization,wscore_preprocessing,intensity_depth_model,blur_depth_model,method,wscore_covariate_model,wscore_distribution,predictive_wscore,use_curvature_covariates,wscore_surface_smoothing_iterations,control_correlation_filter,control_correlation_quantile,prediction_variance_percentile,sample_surface,t1w_flair_self_norm,quant_sample_surface,subject_norm,dataset_norm,outlier_method,qc_alpha,cortical_smoothing,hippocampal_smoothing,site_harmonization,scoring_site_covariate,control_correlation_threshold,error
6,baseline,baseline,0.504411959400401,True,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 0, ""dataset_norm"": ""none"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""none"", ""outlier_method"": ""none"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": null, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""none"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.504411959400401,0.0,1.0,[0.504412],0.539271,0.491143,0.523465,0.33846,0.502075,0.493599,0.670969,0.492845,0.458965,0.519239,0.552883,0.52824,0.494174,0.482432,0.486547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,none,none,none,,0,0,none,False,0.6,
6,subject_norm,whitestripe,0.5232931224479762,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 0, ""dataset_norm"": ""none"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""whitestripe"", ""outlier_method"": ""none"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": null, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""whitestripe"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5232931224479762,0.0,1.0,[0.523293],0.539271,0.491143,0.528807,0.535658,0.485054,0.452689,0.670969,0.492845,0.608092,0.480398,0.552883,0.52824,0.494174,0.482432,0.486547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,whitestripe,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,whitestripe,none,none,,0,0,none,False,0.6,
6,subject_norm,wm_mean,0.5344341795392232,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 0, ""dataset_norm"": ""none"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmean"", ""outlier_method"": ""none"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": null, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5344341795392232,0.0,1.0,[0.534434],0.539271,0.491143,0.534583,0.548323,0.53153,0.484424,0.670969,0.492845,0.613643,0.528599,0.552883,0.52824,0.494174,0.482432,0.486547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmean,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,none,none,,0,0,none,False,0.6,
6,subject_norm,WINNER:wm_mean,0.5344341795392232,True,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 0, ""dataset_norm"": ""none"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmean"", ""outlier_method"": ""none"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": null, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5344341795392232,0.0,1.0,[0.534434],0.539271,0.491143,0.534583,0.548323,0.53153,0.484424,0.670969,0.492845,0.613643,0.528599,0.552883,0.52824,0.494174,0.482432,0.486547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmean,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,none,none,,0,0,none,False,0.6,
6,outlier_detection,corr_q05,0.5352698999160963,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": true, ""control_correlation_quantile"": 0.05, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 0, ""dataset_norm"": ""none"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmean"", ""outlier_method"": ""correlation"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": null, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5352698999160963,0.0,1.0,[0.53527],0.539911,0.490386,0.541616,0.551229,0.531679,0.482833,0.668802,0.492653,0.616688,0.529619,0.553087,0.529338,0.493897,0.484204,0.485797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmean,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,True,0.05,,white,,white,wmmean,none,correlation,,0,0,none,False,0.6,
6,outlier_detection,corr_q10,0.5356182741409821,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": true, ""control_correlation_quantile"": 0.1, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 0, ""dataset_norm"": ""none"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmean"", ""outlier_method"": ""correlation"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": null, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5356182741409821,0.0,1.0,[0.535618],0.540269,0.489743,0.545245,0.556613,0.529603,0.482966,0.669798,0.492075,0.617329,0.529129,0.5537,0.526442,0.493561,0.483689,0.486159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmean,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,True,0.1,,white,,white,wmmean,none,correlation,,0,0,none,False,0.6,
6,outlier_detection,corr_q20,0.5365938038791177,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": true, ""control_correlation_quantile"": 0.2, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 0, ""dataset_norm"": ""none"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmean"", ""outlier_method"": ""correlation"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": null, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5365938038791177,0.0,1.0,[0.536594],0.53855,0.491036,0.549151,0.568664,0.52687,0.483516,0.669714,0.491104,0.6174,0.530256,0.556633,0.529514,0.489843,0.480269,0.484871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmean,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,True,0.2,,white,,white,wmmean,none,correlation,,0,0,none,False,0.6,
6,outlier_detection,robpca_a0.01,0.5371371393694151,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 0, ""dataset_norm"": ""none"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmean"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.01, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5371371393694151,0.0,1.0,[0.537137],0.542416,0.488902,0.540304,0.562453,0.537083,0.487825,0.671258,0.493737,0.619875,0.527345,0.553852,0.530358,0.49258,0.484764,0.484198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmean,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,none,robpca,0.01,0,0,none,False,0.6,
6,outlier_detection,robpca_a0.05,0.5379556755245769,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 0, ""dataset_norm"": ""none"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmean"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.05, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5379556755245769,0.0,1.0,[0.537956],0.540987,0.491365,0.540647,0.566499,0.53026,0.488256,0.673769,0.494866,0.627354,0.526483,0.556175,0.530293,0.492198,0.483234,0.485818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmean,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,none,robpca,0.05,0,0,none,False,0.6,
6,outlier_detection,robpca_a0.10,0.5380118565722342,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 0, ""dataset_norm"": ""none"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmean"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5380118565722342,0.0,1.0,[0.538012],0.539038,0.49222,0.537716,0.565351,0.5338,0.48523,0.673567,0.494458,0.637285,0.524786,0.555537,0.52836,0.492618,0.483291,0.485624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmean,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,none,robpca,0.1,0,0,none,False,0.6,
6,outlier_detection,WINNER:robpca_a0.10,0.5380118565722342,True,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 0, ""dataset_norm"": ""none"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmean"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5380118565722342,0.0,1.0,[0.538012],0.539038,0.49222,0.537716,0.565351,0.5338,0.48523,0.673567,0.494458,0.637285,0.524786,0.555537,0.52836,0.492618,0.483291,0.485624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmean,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,none,robpca,0.1,0,0,none,False,0.6,
6,dataset_norm,ravel,0.5424592308148128,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 0, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5424592308148128,0.0,1.0,[0.542459],0.539038,0.49222,0.56386,0.582278,0.501388,0.489808,0.673567,0.494458,0.647561,0.559314,0.555537,0.52836,0.492618,0.483291,0.485624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,ravel,robpca,0.1,0,0,none,False,0.6,
6,dataset_norm,nyul,0.5296278046376474,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 0, ""dataset_norm"": ""nyul"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmeanNyul"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5296278046376474,0.0,1.0,[0.529628],0.539038,0.49222,0.499628,0.546237,0.491194,0.504714,0.673567,0.494458,0.58358,0.54563,0.555537,0.52836,0.492618,0.483291,0.485625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanNyul,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,nyul,robpca,0.1,0,0,none,False,0.6,
6,dataset_norm,WINNER:ravel,0.5424592308148128,True,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 0, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5424592308148128,0.0,1.0,[0.542459],0.539038,0.49222,0.56386,0.582278,0.501388,0.489808,0.673567,0.494458,0.647561,0.559314,0.555537,0.52836,0.492618,0.483291,0.485624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,ravel,robpca,0.1,0,0,none,False,0.6,
6,cortical_smoothing,cortex_2mm,0.5453020524495256,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 2, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5453020524495256,0.0,1.0,[0.545302],0.542703,0.491102,0.574029,0.606562,0.495537,0.488769,0.673567,0.494458,0.647561,0.559314,0.555537,0.52836,0.503996,0.482546,0.488576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,ravel,robpca,0.1,2,0,none,False,0.6,
6,cortical_smoothing,cortex_5mm,0.5528296043664926,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 5, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5528296043664926,0.0,1.0,[0.55283],0.566815,0.491713,0.616559,0.63363,0.496532,0.48162,0.673567,0.494458,0.647561,0.559314,0.555537,0.52836,0.538888,0.477251,0.487233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,ravel,robpca,0.1,5,0,none,False,0.6,
6,cortical_smoothing,cortex_10mm,0.5629968528177399,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5629968528177399,0.0,1.0,[0.562997],0.592599,0.502004,0.684341,0.65112,0.505498,0.479046,0.673567,0.494458,0.647561,0.559314,0.555537,0.52836,0.573332,0.48809,0.47411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,ravel,robpca,0.1,10,0,none,False,0.6,
6,cortical_smoothing,WINNER:cortex_10mm,0.5629968528177399,True,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 0, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5629968528177399,0.0,1.0,[0.562997],0.592599,0.502004,0.684341,0.65112,0.505498,0.479046,0.673567,0.494458,0.647561,0.559314,0.555537,0.52836,0.573332,0.48809,0.47411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,ravel,robpca,0.1,10,0,none,False,0.6,
6,hippocampal_smoothing,hippocampus_1mm,0.5644555119348241,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 1, ""intensity_depth_model"": ""sample_white"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""white"", ""sample_surface"": ""white"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5644555119348241,0.0,1.0,[0.564456],0.592599,0.502004,0.684341,0.65112,0.505498,0.479046,0.682919,0.495343,0.646073,0.567546,0.560412,0.528633,0.573332,0.48809,0.474109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_white,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,white,,white,wmmean,ravel,robpca,0.1,10,1,none,False,0.6,
