history_schema_version,stage,candidate,auroc,is_winner,config_json,control_fold_mean,control_fold_std,control_n_folds,control_fold_aurocs,auroc_ADC,auroc_FA,auroc_FLAIR,auroc_FLAIR*blur,auroc_T1w,auroc_T1w*blur,auroc_hipp-ADC,auroc_hipp-FA,auroc_hipp-FLAIR,auroc_hipp-T1w,auroc_hipp-qT1,auroc_hipp-thickness,auroc_qT1,auroc_qT1*blur,auroc_thickness,auroc_ADC_std,auroc_FA_std,auroc_FLAIR_std,auroc_FLAIR*blur_std,auroc_T1w_std,auroc_T1w*blur_std,auroc_hipp-ADC_std,auroc_hipp-FA_std,auroc_hipp-FLAIR_std,auroc_hipp-T1w_std,auroc_hipp-qT1_std,auroc_hipp-thickness_std,auroc_qT1_std,auroc_qT1*blur_std,auroc_thickness_std,normalization,wscore_preprocessing,intensity_depth_model,blur_depth_model,method,wscore_covariate_model,wscore_distribution,predictive_wscore,use_curvature_covariates,wscore_surface_smoothing_iterations,control_correlation_filter,control_correlation_quantile,prediction_variance_percentile,sample_surface,t1w_flair_self_norm,quant_sample_surface,subject_norm,dataset_norm,outlier_method,qc_alpha,cortical_smoothing,hippocampal_smoothing,site_harmonization,scoring_site_covariate,control_correlation_threshold
6,site_harmonization,sitestd_noeb,0.5984782495958868,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""sitestd_noeb"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5984782495958868,0.0,1.0,[0.598478],0.51792,0.526656,0.654022,0.687808,0.524494,0.604222,0.801363,0.564897,0.571236,0.584493,0.761582,0.601053,0.598199,0.583549,0.575728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,sitestd_noeb,False,0.6
6,site_harmonization,combat,0.5979138661391424,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""combat"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5979138661391424,0.0,1.0,[0.597914],0.517524,0.526152,0.653187,0.689304,0.523642,0.605735,0.802107,0.561604,0.56924,0.581513,0.761582,0.600511,0.598199,0.583549,0.573272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,combat,False,0.6
6,site_harmonization,mcombat_ref,0.5989715504495408,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""mcombat_ref"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5989715504495408,0.0,1.0,[0.598972],0.521372,0.526281,0.653497,0.68787,0.523776,0.603814,0.808959,0.564755,0.571322,0.584548,0.761582,0.601064,0.598199,0.583549,0.575741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,mcombat_ref,False,0.6
6,site_harmonization,WINNER:keep,0.6073273452242823,True,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6073273452242823,0.0,1.0,[0.607327],0.614607,0.52662,0.653978,0.687761,0.524606,0.60293,0.801205,0.565732,0.569748,0.5845,0.761582,0.600471,0.598199,0.583549,0.576169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,scoring,zscore,0.6073273452242823,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""zscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6073273452242823,0.0,1.0,[0.607327],0.614607,0.52662,0.653978,0.687761,0.524606,0.60293,0.801205,0.565732,0.569748,0.5845,0.761582,0.600471,0.598199,0.583549,0.576169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,boundary_gradient,zscore,linear,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,scoring,wscore_demographics,0.6114406049604957,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6114406049604957,0.0,1.0,[0.611441],0.597476,0.536529,0.670633,0.701929,0.527863,0.585041,0.802655,0.567245,0.638348,0.592711,0.732728,0.595573,0.622335,0.575821,0.57299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,boundary_gradient,wscore,linear,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,scoring,knn_half_controls,0.5995285625987363,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""knn"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.5995285625987363,0.0,1.0,[0.599529],0.583527,0.532961,0.644909,0.664892,0.527561,0.583654,0.791493,0.532931,0.637343,0.59073,0.72894,0.582316,0.606389,0.579413,0.564886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,boundary_gradient,wscore,knn,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,scoring,gp_rbf_ard,0.6086797823722936,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""gaussian_process"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6086797823722936,0.0,1.0,[0.60868],0.617814,0.52775,0.654427,0.687739,0.524351,0.595575,0.800192,0.566778,0.572286,0.578085,0.773465,0.596615,0.632895,0.581648,0.578036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,boundary_gradient,wscore,gaussian_process,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,scoring,gp_matern32_ard,0.6080584208228509,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""gaussian_process_matern32"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6080584208228509,0.0,1.0,[0.608058],0.613601,0.527616,0.654283,0.687694,0.525865,0.595526,0.800111,0.567446,0.572597,0.578661,0.766312,0.596494,0.632543,0.577905,0.577587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,boundary_gradient,wscore,gaussian_process_matern32,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,scoring,gp_matern52_ard,0.6073090419115501,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""gaussian_process_matern52"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6073090419115501,0.0,1.0,[0.607309],0.612945,0.527666,0.654378,0.687696,0.52529,0.595536,0.800033,0.566915,0.572512,0.579882,0.734904,0.597633,0.632965,0.577652,0.577538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,boundary_gradient,wscore,gaussian_process_matern52,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,scoring,gp_rational_quadratic_ard,0.6083029892451285,False,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""gaussian_process_rational_quadratic"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6083029892451285,0.0,1.0,[0.608303],0.617852,0.527778,0.654347,0.687732,0.524529,0.595555,0.799916,0.56797,0.572447,0.576296,0.767804,0.597126,0.632936,0.577452,0.577441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,boundary_gradient,wscore,gaussian_process_rational_quadratic,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,scoring,WINNER:wscore_demographics,0.6114406049604957,True,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",0.6114406049604957,0.0,1.0,[0.611441],0.597476,0.536529,0.670633,0.701929,0.527863,0.585041,0.802655,0.567245,0.638348,0.592711,0.732728,0.595573,0.622335,0.575821,0.57299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wmmeanRavel,none,sample_midthickness,boundary_gradient,wscore,linear,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
6,gp_uncertainty,keep(skipped:condition-not-met),0.6114406049604957,True,"{""blur_depth_model"": ""boundary_gradient"", ""control_correlation_filter"": false, ""control_correlation_quantile"": null, ""control_correlation_threshold"": 0.6, ""cortical_smoothing"": 10, ""dataset_norm"": ""ravel"", ""hippocampal_smoothing"": 5, ""intensity_depth_model"": ""sample_midthickness"", ""method"": ""wscore"", ""normalization"": ""wmmeanRavel"", ""outlier_method"": ""robpca"", ""prediction_variance_percentile"": null, ""predictive_wscore"": false, ""qc_alpha"": 0.1, ""quant_sample_surface"": ""midthickness"", ""sample_surface"": ""midthickness"", ""scoring_site_covariate"": false, ""site_harmonization"": ""none"", ""subject_norm"": ""wmmean"", ""t1w_flair_self_norm"": null, ""use_curvature_covariates"": false, ""wscore_covariate_model"": ""linear"", ""wscore_distribution"": ""gaussian"", ""wscore_preprocessing"": ""none"", ""wscore_surface_smoothing_iterations"": 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wmmeanRavel,none,sample_midthickness,boundary_gradient,wscore,linear,gaussian,False,False,0,False,,,midthickness,,midthickness,wmmean,ravel,robpca,0.1,10,5,none,False,0.6
